,url,title,total_price,hu_xin,mian_ji,unit_price,chao_xiang,lou_ceng,zhuang_xiu,xiao_qu,qu_yu,xue_xiao,jianzu_year,id,publish_date,core_maidian,imgs
81,http://esf.gz.fang.com/chushou/18_222136116_12932849x2811284270_164685469.htm,康乐园温馨2房一口价100万月收4500元带稳定租约看房方便,105,2室2厅1卫,54,19444元/平米,南北,中层,精装修,康乐园,番禺市桥北,市桥中心小学,1994年,222136116,2018/3/6,适合人群：具有一定的生活品味重视生活质量，热爱享受生活崇尚大自然绿化，注重事业发展的成功人士;适合一家快乐生活。购买理由：1.楼光线充足，通风透气，房子舒适阳光。2.业主有心出售红本在手，产权清晰，在翡翠相同大小户型中具有强的价格优惠。3.房子装修豪华保养好，虽然是二手房但是跟新房没有区别，不用苦等收房时间价格也优惠很多。选择我的理由：1.城市守信，用心做服务专业操作，安全交易2.不与业主站在一路唱双簧，坚决与你同仇敌忾砍价格买合适你的笋房3.不过多电话对你生活造成干扰，征求你的同意合理安排时间4.不做单纯的买卖，而是做一辈子的朋友，一次成交或一次看房永远朋友5.专业分析市场不为成交胡搅蛮缠乱分析，让您做出理性判断6.只为你更快找房、更准看房、更省时间看房、更开心买到合适的好房！更多房源咨询:莫经理18802009787,"['http://imgs.soufun.com/viewimage/huxing/2017_01/10/f086f188d6fe11e6989000163e0cdace/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/3/2018_1/1/M19/25/96d763ff40f542c780bc48a65501a66d/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/25/M23/18/9e5c187eaade4a839a6fe4e139ba50f2/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/25/M23/18/7083b1c2bc094253a4e336e7754e872b/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/3/2018_1/1/M19/25/861ce0ef874c4173ac414ce4dd585308/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/3/2018_1/1/M19/25/5ed4e1af91a74d2e9ffa07d665220d2d/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/3/2018_1/1/M19/25/ffd3bf0024574fb1a2a0548facc1a627/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/3/2018_1/1/M19/25/51ff2bd821414da089714b96da272fe7/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/3/2018_1/1/M19/25/f565e10e6ba741b2b896c132b1354169/126x82c.jpg','http://img.soufun.com/viewimage/house/2011_12/23/1324628578742_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents1/2011_12/08/09/50/17/gz/houseinfo/400958782300/126x82c.jpg','http://img1.soufun.com/viewimage/agents/2009_06/11/gz/houseinfo/1244691629689_000/126x82c.jpg']"
82,http://esf.gz.fang.com/chushou/18_220374624_12335430x2811284270_165909671.htm,番禺康乐园租约5年产权清晰即买即收租随时看房,106,2室1厅1卫,56.12,18888元/平米,西南,中层,精装修,康乐园,番禺市桥北,市桥中心小学,1994年,220374624,2018/3/3,1.该房源是1房1厅，户型方正，格局好，楼梯高楼层2.厅出阳台，视野开阔，拎包入住3.采光通风好，小区管理绿化好，配套成熟4.小区环境优美，人文素质高，适合上班族居住5.交通便利，楼下公交，400米市桥地铁站A出口,"['http://img1.soufunimg.com/viewimage/agents1/2011_07/09/17/9/34/gz/houseinfo/400303548800/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/28/M13/31/caa2e1ee83ca4e7a9000d6d3af106f4b/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/28/M13/31/a3b3018dd07e4634b2d36f3a53525cf4/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/28/M13/31/5045c4c633d945f8bff5e83805e90788/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/28/M13/31/a7241e2e3ba84e87a3773ed1baf1a282/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents1/2011_11/19/16/28/70/gz/houseinfo/409264646100/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents1/2011_11/19/16/60/45/gz/houseinfo/409264071700/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents1/2011_11/19/16/46/20/gz/houseinfo/409262733400/126x82c.jpg']"
83,http://esf.gz.fang.com/chushou/18_221997188_12899547x2811284112_165629041.htm,北丽园保养漂亮南向户型单合同业主资金周转急售,150,3室2厅1卫,83,18072元/平米,东南,中层,豪华装修,北丽园,番禺市桥北,市桥中心小学,2006年,221997188,2018/3/8,"看房请致电：林经理135,3537,2905房源：1、客厅宽敞大气，厅出阳台，视野开阔.2、交通便利，公交站就在门口.3、带精装修提包入住，看房方便，我有钥匙.4、真实图片实景拍摄，绝不会用假照片吸引您.户型介绍：1、户型：视野开阔.保养好.2、这套房子通风采光都不错.3、厨房宽敞，让您和家人有足够的空间展现私家厨艺.","['http://hbvideoagent.soufunimg.com/2018/03/08/houset/screenshot/12380c7bffab4df5a879633c12092882.jpg','http://img1.soufunimg.com/viewimage/agents2/2011_06/24/11/21/76/gz/houseinfo/408680378700/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/24/M14/9/4d5bb2e1f81b4e4b90777b171aa81998/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/11/M11/34/ad5c3a5af2db4ad39aef2dd7971e8af0/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/11/M11/34/05acc4a1994a4533a55857c14b15ef26/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/11/M11/34/acc5479d199b47b68351e16c8d50f6e2/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/11/M11/34/5a43249e5495497fa0f4b6701d7174a3/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/11/M11/34/e47e544a52f841d0a54a32f2e974f78c/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/11/M11/34/e0dbd016420242af8a6c04ade3160b6b/126x82c.jpg','http://img1.soufun.com/viewimage/agents/2009_06/09/gz/houseinfo/1244531082689_000/126x82c.jpg','http://imgs.soufun.com/viewimage/house/2011_12/22/gz/1324541776725_000/126x82c.jpg','http://imgs.soufun.com/viewimage/house/2011_12/22/gz/1324541778237_000/126x82c.jpg']"
84,http://esf.gz.fang.com/chushou/18_216999921_12190787x2811284274_165612853.htm,康裕园实用大2房精装修南北对流交通方便配套成熟,135,2室2厅1卫,71,19014元/平米,南北,低层,简装修,康裕园,番禺市桥北,市桥中心小学,1993年,216999921,2018/1/4,方和正地产代理行业标杆专业规范诚信创值专家服务因为专业黎惠芳所以选择欢迎光临我的店铺，本人承诺绝不发虚假房源信息，珍惜与您的每一次沟通。真实房源.电话预约，高效带看，快乐购房。为您置业安家.投资规划等提供*服务！以下真实房源情况描述：1.户型结构：面积：71.00户型：2室2厅1厨1卫1阳台阳台朝向：南北通透，阔气！2.房屋优点：一般装修.朝向：南北通透户型.户型阔气.视野开阔.3.产权情况：市场商品二手房.个人产权.房产证在按揭中.没满五年！4.小区信息：康裕园房屋年代：1993年.是值得考虑的好房子,"['http://cdnsfb.soufunimg.com/viewimage/3/2017_12/15/M10/44/23d2283510444a6d8a269e82d9993ed5/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_12/15/M10/44/c971ea7bba7e4511a32ff87ec7ec771c/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_12/15/M10/44/969d6789cbc04e0dbb35eac836a62b4c/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_12/15/M10/44/70bfc12ddbfd4bd792ed5001346f11b2/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_12/15/M10/44/46be746dc817412795680c0a607e2201/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_12/15/M10/45/452f1186c323462cab037785a9c0976e/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_12/15/M10/44/f57f97ce03c1466f93714543eb4173de/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_12/15/M10/45/1e9ca55aa8eb4113ae2e59dca79da8fb/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_12/15/M10/45/e564dacd0e5e4926be3e4e04e24791d5/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_12/15/M10/45/964da4a07e7448169a537c5292eed2b0/126x82c.jpg']"
85,http://esf.gz.fang.com/chushou/18_221986737_12903400x2811284270_165675483.htm,康乐园业主急售可公积金业主急售南北对流欢迎看房,165,3室2厅2卫,85,19412元/平米,南,中层,精装修,康乐园,番禺市桥北,市桥中心小学,2012年,221986737,2018/3/3,欢迎来到唐上梁的网上店铺，希望在这里能找到您满意的房子，如需了解其他请电话咨询我。13711473340唐经理1.该房源我亲自去验过，方正实用且厅朝南，南北通透，采光好2.3室2厅2卫，业主保养新新，带有家私家电，3.房屋证过五年，产权清晰无纠纷4.此房房东急卖，看房方便，欢迎来电预约看业主因工作调动，低价忍痛割爱，随时恭候看房买房是一件很讲求缘分的事情，既然您已经点击了解了我的房源不妨联系一下我.相信我四年的二手房从业经验.能够帮助您找到一套符合心意的房子过多的语言描述自己.还不如您的实地验证，一个温暖的家，从一个电话开始,"['http://img1.soufunimg.com/viewimage/agents1/2011_07/10/19/20/65/gz/houseinfo/409902712200/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/19/M13/45/2640e824f4b84d44a8741ef86b39323a/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/19/M13/45/a19bc039eb0346a4a18ee65fb1d23301/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/19/M13/46/cffd4e80e3344e979a952d62c8f0738c/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/19/M13/46/423223f884b945fbbf72b6c51ef3b282/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/19/M13/45/62d565afec544675b62d3c87ab834722/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/19/M13/45/498b825c0e7445e0a3e8bcf2afbaa4a2/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/19/M13/45/ef6db0b6095e4fca80408a73c1dfaabe/126x82c.jpg','http://img1.soufun.com/viewimage/agents/2009_06/11/gz/houseinfo/1244691628502_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents1/2011_11/19/16/28/70/gz/houseinfo/409264646100/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents1/2011_11/19/16/41/81/gz/houseinfo/409264389400/126x82c.jpg']"
86,http://esf.gz.fang.com/chushou/18_215250750_12921517x2811513548_164529566.htm,"中/心/小/学:禺华园三房,证过5年,送固定车位本月服务费五折",150,3室1厅1卫,87,17241元/平米,南,中层,精装修,禺华园,番禺市桥南,市桥中心小学,1998年,215250750,2018/3/5,"中/心/小/学:禺华园,87方3房,证过5年如未能及时回复您请致电，或者直接添加微信，网页手机同步微信13711678172邝生。","['http://cdnsfb.soufunimg.com/viewimage/3/2017_11/12/M11/12/fa747287dc7649a3b61691197f71a7f5/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_11/12/M11/12/477963a9e0c4445d97820210c3a6eeca/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_11/12/M11/12/049db6fa58a94f619cb00d1d8078508a/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_11/12/M11/12/51842f916c1044359c8d5ae26790e76e/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_11/12/M11/12/3f9f6d782f4943378f4f39cb9fbc49f5/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_11/12/M11/12/db19b4a760be438fac5e3bfa6561f59d/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_11/12/M11/12/9ae45d8fdeec4b54b3df3279c59568df/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_11/12/M11/12/cf9990dfe3244349b279e0bd3a084d44/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_11/12/M11/12/10d9bc9848e640da868bcc46453e41eb/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_11/12/M11/12/8e605b34fd9f4a97ac28bb9c7c5e78f4/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_11/12/M11/12/426a4a8f761c4772afbbc43e48559cd8/126x82c.jpg']"
87,http://esf.gz.fang.com/chushou/18_222206733_12669160x2811284270_165984801.htm,康乐园中层两房采光好近哋鉄配套成熟产权清晰看房方便急售,138,2室2厅1卫,71,19437元/平米,南北,中层,精装修,康乐园,番禺市桥北,市桥中心小学,1994年,222206733,2018/3/7,1、小区环境优美，交通便利，周边大型购物超市，餐饮游乐多，风气浓厚。2、占地面积大，社区拥有别具特色的硅谷风采园林，多元化生活的双会所配套，国际水准的智能化配置，涉外品质的安全防范系统。3、地下车库及充足车位，集，，商务和娱乐休闲为一体占尽新经济核心区-的天时地利综合，淋漓开启资讯时代崭新的生活.4、拥有的绿化率，堪称天然氧吧，有客户称在此园能多活几十年。有专门到达公交车站，旁边有，周边正规划建配套设施。5、环境舒适的小区，绿化率比较高，空气比较新鲜，周边设施都比较齐全，交通购物都比较便利。服务介绍1、绝不录入虚假信息吸引客户，我的房源都是真实存在的；2、绝不故意报低价格骗取您的点击，花言巧语愚弄我的客户；3、绝不手懒，堆积垃圾过期房源信息，敬请监督我的及时更新；4、绝不带我的客户看与预期不符的房源，浪费您的宝贵时间；5、绝不与业主站在同一边搞双簧，期满我的客户，秉承公平原则，竭尽所能为您服务；6、绝不妄自菲薄，以个人想法胡乱分析市场行情，尽量提供客观信息让客户理智判断；7、绝不过多电话打扰客户的正常休息和生活节奏，尽力保持我们的良性沟通；,"['http://imgs.soufun.com/viewimage/huxing/2017_01/06/5f3bb982d3b311e689f000163e0cdace/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/21/M16/47/3f4caa1f628b44ab956de7af0bb59581/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/21/M16/47/bf3b2b551396452f8959611ac02f080c/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/21/M16/47/a3437c4abfc1438ca6166aae4ff628d0/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/21/M16/47/6d997bb7e3ed41979f1615587a2e218b/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/21/M16/47/514c127928c5494a8590482544c0f756/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents2/2012_02/23/16/4/97/gz/houseinfo/408467634600/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2011_11/19/16/24/67/gz/houseinfo/409262026700/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents1/2011_11/19/16/46/20/gz/houseinfo/409262733400/126x82c.jpg']"
88,http://esf.gz.fang.com/chushou/18_212823371_12821954x2811513548_165818083.htm,禺华园近首付20万学业温馨2房南北对流采光足,130,2室2厅1卫,85,15294元/平米,南,中层,精装修,禺华园,番禺市桥南,市桥中心小学,1999年,212823371,2018/3/7,房源介绍1、户型：2房2厅1厨1卫2阳台，南北对流，东南北三面采光2、装修：精装，温馨舒适，家电家私齐全，3、面积：建筑面积85方4、朝向：南北通透，格局方正，全明户型，不靠路，恬静舒适5、产权：满五年，产权清晰，交易流程简单，全程有我陪同业主心态房东置换，诚心出售，价格可以再谈，欢迎看房，随时恭候您的来电小区配套小区地理位置好，配套设施齐全，交通便利，居民素质高，小区管理好服务介绍本人做房产多年，一直本着专业的房产知识，为您服务，我会在短的时间内帮您找到满意的房子，不让您错失任何好房子，更不让您每天为房子的事烦心，欢迎随时拨打我电话。,"['http://imgs.soufun.com/viewimage/house/2010_12/09/gz/1291880835333_000/126x82.jpg','http://img11.soufunimg.com/viewimage/agents/2017_10/29/M0B/13/D9/ChCE4Vn1u_uIbbOsAAHRo5v6Jd4AA0oBQKJvW8AAdG7032/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_10/29/M1D/13/D9/ChCE4Fn1u_uIYvckAAH_MGcSoYYAA0n-wLVXF0AAf9I852/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_10/29/M00/13/D9/ChCE4Fn1u_yIdfHXAAQK2QTWMEYAA0oCAIzX3wABArx591/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_10/29/M0B/13/D9/ChCE4ln1u_yIAz9nAAKMBQ3F984AA0oBQKRGVsAAowd234/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_10/29/M0E/13/D9/ChCE4Fn1u_yId-7aAAJ0tS4GAnwAA0oCQHitA8AAnTN285/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_10/29/M1A/13/D9/ChCE4Vn1vACITem5AANummF-4RwAA0oCwGAobYAA26y051/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_10/29/M1B/13/D9/ChCE4Vn1vACILb_BAAE3m_S0MCIAA0oAgKfw58AATez293/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_10/29/M1D/13/D9/ChCE4ln1vAWILa6bAAI63wwx3CIAA0n-wLaV9wAAjr3970/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_08/03/gz/project/1249285790340_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_08/03/gz/project/1249285798536_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_08/03/gz/project/1249285794408_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_08/20/gz/project/1250758891623_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_08/20/gz/project/1250758885384_000/126x82c.jpg']"
89,http://esf.gz.fang.com/chushou/18_212738097_12026070x2811284112_161081536.htm,北丽园中层楼梯两房近地鐵中芯学莅,140,2室1厅1卫,73,19178元/平米,南北,高层,简装修,北丽园,番禺市桥北,市桥中心小学,1995年,212738097,2018/3/6,"您好！我是盈兴地产刘锟！所发房源真实；在漫天虚假房源飞舞的年代，我们盈兴地产一直秉持房源真实，绝无虚假的原则！我愿竭诚为您服务!经纪人描述：此房面积：73，户型：2室1厅1厨1卫1阳台，5层,共6层，卧室采光很好独立厨房卫生间。互不影响。房本满两年，。业主诚心售房！在周边小区总价单价都是！好房不多！照片为室内真实图片。室内一般装修，但是格局很棒！买房注重的还得是格局！地段与配套：1、周围商店：华润万家、建兴综合、明盛百货、达豪百货餐饮：、百越广场钻汇周边银行：工商银行、中国银行、深圳发展银行、农村信用合作社2.小区天时地利人和，周边公交：公交：1路、4路、7路、18路、23路、23B路、305路、309路：3号线市桥站，：暂无资料，","['http://cdnsfb.soufunimg.com/viewimage/3/2017_10/14/M10/38/20a295283ced45cab1ed5992054f412c/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_10/14/M10/38/88c9711a3b5c4d478344a75cb9ca168c/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_10/14/M10/38/288d16d2381f43f4acbe6efbdb2b3f63/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_10/14/M10/38/0c6d991bc66549ab8c3b15059d0a9d6e/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_10/14/M10/39/c60ce71f666a41e2a6599fe877f68de6/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_10/14/M10/39/941fa8c4d9704ea39989aecabc97e313/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_10/14/M10/39/3890771d218747939c8fd9f73972764a/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_10/14/M10/39/724899a7d22f4dc383172b2d10bd3c40/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_10/14/M10/39/2cc5671038884221ad330be232e9ff40/126x82c.jpg']"
90,http://esf.gz.fang.com/chushou/18_218758167_11293838x2811284112_164819599.htm,北丽园口物业南北对流，采光充足，精装小3房,160,3室2厅1卫,71,22535元/平米,南北,中层,精装修,北丽园,番禺市桥北,市桥中心小学,1999年,218758167,2018/1/5,小房间也有大风景哦！什么叫做‘麻雀虽小，五脏俱全’？在这里给您诠释的极其到位！1.小区的环境决定于人的心情，室内的格局诠释着家的情调，房屋宽敞、温馨，采光，满屋子都洋溢着阳光的味道2.小区安逸而幽静，建筑风格是的，高35%，：暂无资料，让人情不自禁的有种舒适清爽之感3.周边配套设施齐全，交通出行方便，您只要出二手价就可以得到一个满意、理想的家4.此房证件齐全，可以轻松交易，如果您心动了，如果您有意愿了，您可以随时打电话来看房，全天为您服务,"['http://cdnsfb.soufunimg.com/viewimage/3/2017_12/19/M23/33/82c1de4556144cc1a3bd663eb50203c3/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_12/19/M23/33/545d599a0b444f5fa28749170df4ab9f/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_12/19/M23/33/5c9dc18170d4483bbf195b7dcf89a90e/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_12/19/M23/33/3485678ec57342d9941bf4a0e93be5c7/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_12/19/M23/33/26be5687999344f8b611b4982a25e8c9/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_12/19/M23/33/c527663192ba49f99ef7fb54b465d2f0/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_12/19/M23/33/d9ce524dedf145db88ab54cd87e85ff2/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_12/19/M23/34/565f0817d6924bcdbd7d1b330d2df539/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_12/19/M23/34/f414f053f9164262adf029b2333449ee/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_12/19/M23/34/569dad33be984a5b8aa36cefc6ba770b/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_12/19/M23/34/0715017c00fd4e4ebfdec2c5f084074d/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_12/19/M23/34/a399266c4b2e459ab6f052ec4bc07608/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_12/19/M23/34/d6c150ca6aa141869828a8d4c641273b/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_12/19/M23/34/a22a1fcbde3f405d8a89cb2abca5fa7b/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_12/19/M23/34/7f47b187136c492ca6d84e6e8f740e13/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_12/19/M23/34/4264ba9c9c494897ad14da712dd2b26c/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_12/19/M23/34/afbc7e6a1aec446ca21bc800a1c2027b/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_12/19/M23/34/fa9406c53d0049afa6f9420256498b41/126x82c.jpg']"
91,http://esf.gz.fang.com/chushou/18_217189253_12082561x2811513548_165824774.htm,近市桥3号线出口格局方正繁华地段配套齐全就在隔壁,135,3室1厅1卫,75,18000元/平米,暂无,高层,中装修,禺华园,番禺市桥南,市桥中心小学,1998年,217189253,2018/2/23,核心卖点·····1.户型：3房1厅1厨1卫1阳台，东南北三面采光2.装修：精装，温馨舒适，换房急售3.产权：满5年，产权清晰交易流程简单，全程有我陪同4.面积：建筑面积98方5.朝向：南北通透，格局方正，全明户型，不靠路，恬静舒适业主心态····房东置换，诚心出售，价格可以再谈，欢迎看房，随时恭候您的来电。小区配套····小区地理位置好。配套设施齐全，交通便利，居民素质高。小区绿化环境优美。服务介绍····本人做房产多年，一直本着专业的房产知识，为您服务，我会在短的时间内帮您买好满意的房子，不让您错失任何好房子，更不让您每天为买房的事烦心，欢迎随时拨打我电话。,"['http://img1.soufunimg.com/viewimage/agents1/2011_05/25/09/0/6/gz/houseinfo/408739286700/126x82.jpg','http://img11.soufunimg.com/viewimage/agents/2017_12/17/M1C/17/87/ChCE4Vo151mILn6BAAH0km4y47AAA6X7QJhXa4AAfSq524/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_12/17/M05/17/87/ChCE4Vo151uIW63GAAE_1MhJaAYAA6X8gJUUBIAAT_s712/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_12/17/M0B/17/87/ChCE4Vo151yIKWEDAAICE4D79LsAA6X3AK1d7wAAgIr437/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_12/17/M0A/17/87/ChCE4Vo152WIK8hHAAHZ29nCTZMAA6X3wO4zDQAAdnz465/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_12/17/M14/17/87/ChCE4Vo152WIIK_UAAF0zBbI3SEAA6X4gPaj0YAAXTk527/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_12/17/M12/17/87/ChCE4Vo153yIQ80DAAL0eSnm0H4AA6X-QBHhLgAAvSR186/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_12/17/M1D/17/87/ChCE4Fo154KIFnk4AAGAQ5gk0f4AA6X4QKEIqMAAYBb449/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_08/20/gz/project/1250758781367_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_08/20/gz/project/1250758778038_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_08/03/gz/project/1249285798536_000/126x82c.jpg']"
